player,game_time,played_at_home,played_against,plus_minus,time_played_total,rebounds_total,assists,steals,blocks,turnovers,points
Draymond Green,1362373200000,nba-tor,True,-5,11,1,0,0,0,0,0
Draymond Green,1362546000000,nba-sac,True,-1,6,1,1,0,0,0,2
Draymond Green,1362718800000,nba-hou,True,1,10,5,0,0,0,0,2
Draymond Green,1362805200000,nba-mil,True,-11,25,5,0,0,0,2,9
Draymond Green,1362974400000,nba-nyk,True,3,13,5,0,0,1,0,1
Draymond Green,1363147200000,nba-det,True,-7,5,1,0,0,0,1,0
Draymond Green,1363320000000,nba-chi,True,18,16,5,3,0,0,0,0
Draymond Green,1363492800000,nba-hou,False,9,7,2,0,2,0,0,2
Draymond Green,1363579200000,nba-noh,False,-1,13,2,2,1,1,0,0
Draymond Green,1363752000000,nba-sas,False,-1,14,1,1,0,2,0,4
Draymond Green,1364011200000,nba-was,True,-3,6,2,0,0,0,0,0
Draymond Green,1364184000000,nba-lal,True,-1,0,0,0,0,0,0,0
Draymond Green,1364356800000,nba-sac,True,-3,4,0,1,0,0,0,4
Draymond Green,1364616000000,nba-por,True,18,18,2,1,1,2,0,0
Draymond Green,1364961600000,nba-noh,True,-1,16,3,1,1,1,1,4
Draymond Green,1365134400000,nba-phx,False,-10,5,0,0,0,0,1,0
Draymond Green,1365307200000,nba-uta,True,-5,3,3,0,0,0,0,2
Draymond Green,1365480000000,nba-min,True,-4,8,2,1,0,0,0,0
Draymond Green,1365652800000,nba-okc,True,-2,15,4,0,0,0,1,3
Draymond Green,1383105600000,nba-lal,True,6,19,7,2,0,2,0,7
Draymond Green,1383192000000,nba-lac,False,0,21,8,1,2,0,2,4
Draymond Green,1383364800000,nba-sac,True,7,24,3,0,3,0,1,6
Draymond Green,1383541200000,nba-phi,False,-3,21,9,2,2,2,1,2
Draymond Green,1383714000000,nba-min,False,11,17,6,1,1,1,3,0
Draymond Green,1383886800000,nba-sas,False,-1,15,2,1,0,2,0,5
Draymond Green,1383973200000,nba-mem,False,-3,21,3,0,2,0,3,6
Draymond Green,1384232400000,nba-det,True,-8,18,3,2,1,0,1,5
Draymond Green,1384405200000,nba-okc,True,2,10,3,0,1,0,0,4
Draymond Green,1384578000000,nba-uta,True,-4,9,0,1,0,0,1,2
Draymond Green,1384750800000,nba-uta,False,20,16,4,1,0,1,0,7
Draymond Green,1384923600000,nba-mem,True,3,14,4,0,0,1,0,5
Draymond Green,1385096400000,nba-lal,False,-8,27,4,1,2,0,1,12
Draymond Green,1385182800000,nba-por,True,7,15,3,0,0,0,0,4
Draymond Green,1385442000000,nba-nop,False,12,24,2,3,3,3,0,7
Draymond Green,1385528400000,nba-dal,False,-6,28,5,3,0,3,4,1
Draymond Green,1385701200000,nba-okc,False,-10,14,2,0,1,0,2,7
Draymond Green,1385874000000,nba-sac,False,11,21,5,4,1,0,0,9
Draymond Green,1386046800000,nba-tor,True,26,27,5,2,3,0,0,3
Draymond Green,1386306000000,nba-hou,False,-3,30,8,1,0,0,1,1
Draymond Green,1386392400000,nba-mem,False,14,21,5,1,0,0,1,5
Draymond Green,1386565200000,nba-cha,False,3,18,3,0,0,1,0,3
Draymond Green,1386738000000,nba-dal,True,5,28,5,4,1,2,1,9
Draymond Green,1386910800000,nba-hou,True,-11,21,3,2,0,1,2,6
Draymond Green,1387083600000,nba-phx,False,6,25,6,3,1,0,3,5
Draymond Green,1387256400000,nba-nop,True,-5,27,7,1,0,0,1,7
Draymond Green,1387429200000,nba-sas,True,0,16,2,2,2,0,1,2
Draymond Green,1387602000000,nba-lal,True,2,21,5,4,2,0,3,7
Draymond Green,1387774800000,nba-den,False,-2,17,1,2,0,3,2,3
Draymond Green,1387947600000,nba-lac,True,-9,8,0,1,0,0,1,0
Draymond Green,1388120400000,nba-phx,True,6,18,6,1,0,0,0,11
Draymond Green,1388293200000,nba-cle,False,11,25,12,2,1,4,1,5
Draymond Green,1388466000000,nba-orl,False,7,22,9,2,2,4,0,6
Draymond Green,1388638800000,nba-mia,False,-2,25,7,3,4,1,2,4
Draymond Green,1388725200000,nba-atl,False,-17,18,2,1,2,2,2,0
Draymond Green,1388898000000,nba-was,False,-8,8,1,0,1,0,0,3
Draymond Green,1389070800000,nba-mil,False,9,20,3,1,2,0,1,4
Draymond Green,1389157200000,nba-bkn,False,-10,16,5,2,1,0,1,4
Draymond Green,1389330000000,nba-bos,True,-10,20,4,2,2,0,1,7
Draymond Green,1389762000000,nba-den,True,-7,17,4,3,1,0,0,11
Draymond Green,1389934800000,nba-okc,False,-7,26,5,3,1,0,0,10
Draymond Green,1390021200000,nba-nop,False,-2,16,3,0,0,1,0,4
Draymond Green,1390194000000,nba-ind,True,-12,17,6,0,0,0,0,5
Draymond Green,1390539600000,nba-min,True,0,14,5,5,2,0,0,4
Draymond Green,1390712400000,nba-por,True,12,18,6,0,1,1,0,2
Draymond Green,1390885200000,nba-was,True,9,17,3,1,1,0,1,8
Draymond Green,1391058000000,nba-lac,True,1,14,1,0,0,1,0,2
Draymond Green,1391144400000,nba-uta,False,3,29,3,1,4,1,1,7
Draymond Green,1391490000000,nba-cha,True,2,12,3,1,0,0,0,2
Draymond Green,1391662800000,nba-chi,True,4,27,7,1,0,2,1,9
Draymond Green,1391835600000,nba-phx,False,-17,27,6,4,0,1,4,5
Draymond Green,1392008400000,nba-phi,True,25,28,11,1,0,4,1,11
Draymond Green,1392181200000,nba-mia,True,-13,31,8,2,2,3,2,8
Draymond Green,1392786000000,nba-sac,False,12,28,8,2,2,0,1,12
Draymond Green,1392872400000,nba-hou,True,-6,12,2,3,1,2,1,4
Draymond Green,1393045200000,nba-bkn,True,14,38,10,2,3,0,0,18
Draymond Green,1393218000000,nba-det,False,8,20,5,1,2,1,1,6
Draymond Green,1393390800000,nba-chi,False,-20,15,2,1,1,0,0,0
Draymond Green,1393563600000,nba-nyk,False,13,23,2,1,3,1,0,5
Draymond Green,1393736400000,nba-tor,False,-6,17,2,5,1,0,0,2
Draymond Green,1393909200000,nba-ind,False,3,21,7,3,1,0,1,10
Draymond Green,1393995600000,nba-bos,False,-7,23,5,4,2,1,3,7
Draymond Green,1394168400000,nba-atl,True,9,25,4,5,4,0,2,8
Draymond Green,1394341200000,nba-phx,True,4,22,1,0,0,2,2,13
Draymond Green,1394510400000,nba-dal,True,13,18,6,3,3,0,2,6
Draymond Green,1394596800000,nba-lac,False,-18,22,3,3,1,1,2,10
Draymond Green,1394769600000,nba-cle,True,-12,28,9,1,0,0,1,18
Draymond Green,1394942400000,nba-por,False,5,24,8,2,2,1,2,5
Draymond Green,1395115200000,nba-orl,True,9,36,9,3,2,0,2,6
Draymond Green,1395288000000,nba-mil,True,5,29,5,3,1,1,1,5
Draymond Green,1395460800000,nba-sas,True,-1,22,6,1,2,2,0,8
Draymond Green,1395979200000,nba-mem,True,10,32,9,1,0,1,0,12
Draymond Green,1396152000000,nba-nyk,True,-10,32,5,1,1,3,2,4
Draymond Green,1396324800000,nba-dal,False,12,42,7,6,2,1,2,9
Draymond Green,1396411200000,nba-sas,False,-19,32,8,4,0,2,1,8
Draymond Green,1396584000000,nba-sac,True,30,31,10,4,2,2,1,10
Draymond Green,1396756800000,nba-uta,True,26,27,4,1,1,1,2,11
Draymond Green,1397102400000,nba-den,True,-4,24,2,2,1,0,3,4
Draymond Green,1397188800000,nba-lal,False,18,32,7,2,4,1,1,9
Draymond Green,1397361600000,nba-por,False,-17,22,4,2,1,0,2,3
Draymond Green,1397448000000,nba-min,True,27,38,12,5,4,2,3,20
Draymond Green,1397620800000,nba-den,False,2,3,4,0,0,0,0,2
Draymond Green,1414555200000,nba-sac,False,22,34,10,3,1,0,5,12
Draymond Green,1414814400000,nba-lal,True,11,30,5,1,1,0,1,9
Draymond Green,1414900800000,nba-por,False,11,29,6,2,2,1,1,5
Draymond Green,1415163600000,nba-lac,True,13,36,8,5,1,1,4,24
Draymond Green,1415422800000,nba-hou,False,5,34,8,2,1,2,4,14
Draymond Green,1415509200000,nba-phx,False,-11,36,9,0,1,4,5,22
Draymond Green,1415682000000,nba-sas,True,-16,32,4,5,0,1,1,9
Draymond Green,1415854800000,nba-bkn,True,17,33,8,7,1,2,1,17
Draymond Green,1416027600000,nba-cha,True,24,29,6,2,0,0,2,7
Draymond Green,1416114000000,nba-lal,False,35,24,8,1,0,0,0,10
Draymond Green,1416546000000,nba-uta,True,25,25,9,5,3,0,1,11
Draymond Green,1416718800000,nba-okc,False,3,40,9,6,1,2,1,10
Draymond Green,1416891600000,nba-mia,False,29,37,6,3,1,2,2,11
Draymond Green,1416978000000,nba-orl,False,25,22,4,1,0,0,1,10
Draymond Green,1417150800000,nba-cha,False,1,32,10,2,1,1,1,9
Draymond Green,1417323600000,nba-det,False,4,33,6,2,1,0,4,20
Draymond Green,1417496400000,nba-orl,True,-3,34,7,6,1,0,4,11
Draymond Green,1417669200000,nba-nop,True,16,32,14,2,0,1,2,14
Draymond Green,1417842000000,nba-chi,False,11,41,7,3,4,3,1,31
Draymond Green,1418014800000,nba-min,False,22,30,10,3,3,1,3,10
Draymond Green,1418187600000,nba-hou,True,13,34,8,1,4,0,2,11
Draymond Green,1418446800000,nba-dal,False,2,37,8,1,0,2,1,20
Draymond Green,1418533200000,nba-nop,False,3,48,13,5,1,4,2,11
Draymond Green,1418706000000,nba-mem,False,0,36,10,6,1,5,3,4
Draymond Green,1418878800000,nba-okc,True,4,44,9,9,1,1,2,16
Draymond Green,1419224400000,nba-sac,True,8,26,8,4,3,2,1,6
Draymond Green,1419310800000,nba-lal,False,-10,23,3,2,0,0,1,2
Draymond Green,1419483600000,nba-lac,False,-9,34,10,3,2,2,0,10
Draymond Green,1419656400000,nba-min,True,25,32,8,6,6,3,2,4
Draymond Green,1419915600000,nba-phi,True,30,29,10,3,4,3,2,10
Draymond Green,1420174800000,nba-tor,True,23,40,11,13,2,2,2,16
Draymond Green,1420434000000,nba-okc,True,26,29,13,5,1,3,1,11
Draymond Green,1420606800000,nba-ind,True,23,30,9,3,3,2,1,7
Draymond Green,1420779600000,nba-cle,True,8,31,11,8,1,3,1,10
Draymond Green,1421125200000,nba-uta,False,16,24,1,3,1,1,1,15
Draymond Green,1421211600000,nba-mia,True,4,25,3,3,0,0,2,6
Draymond Green,1421384400000,nba-okc,False,-12,30,9,2,4,1,1,5
Draymond Green,1421470800000,nba-hou,False,8,21,4,2,3,1,1,11
Draymond Green,1421643600000,nba-den,True,21,23,8,2,0,0,0,6
Draymond Green,1421816400000,nba-hou,True,32,33,6,2,1,1,1,18
Draymond Green,1421989200000,nba-sac,True,26,27,8,2,2,0,1,11
Draymond Green,1422162000000,nba-bos,True,0,32,9,2,3,1,1,14
Draymond Green,1422334800000,nba-chi,True,-1,39,9,6,1,2,2,10
Draymond Green,1422594000000,nba-uta,False,-8,24,5,1,2,1,2,7
Draymond Green,1422680400000,nba-phx,True,18,37,11,4,1,2,3,9
Draymond Green,1422939600000,nba-sac,False,-6,25,6,4,4,1,1,8
Draymond Green,1423026000000,nba-dal,True,17,40,10,6,1,3,1,2
Draymond Green,1423198800000,nba-atl,False,5,35,20,6,1,0,2,12
Draymond Green,1423285200000,nba-nyk,False,23,34,13,3,1,2,2,20
Draymond Green,1423458000000,nba-phi,False,4,27,3,2,1,1,1,4
Draymond Green,1423630800000,nba-min,False,-2,36,13,5,2,1,0,3
Draymond Green,1424408400000,nba-sas,True,11,33,6,4,3,0,1,11
Draymond Green,1424581200000,nba-ind,False,6,34,4,2,0,3,2,6
Draymond Green,1424754000000,nba-was,False,-8,30,6,5,0,1,2,13
Draymond Green,1424926800000,nba-cle,False,-10,38,8,4,5,0,1,16
Draymond Green,1425013200000,nba-tor,False,43,28,9,2,2,3,0,17
Draymond Green,1425186000000,nba-bos,False,18,44,11,4,0,3,1,14
Draymond Green,1425272400000,nba-bkn,False,-7,30,11,4,2,1,3,3
Draymond Green,1425445200000,nba-mil,True,11,40,12,5,3,3,1,23
Draymond Green,1425618000000,nba-dal,True,18,31,9,4,1,1,0,18
Draymond Green,1425790800000,nba-lac,True,15,28,3,6,1,1,0,23
Draymond Green,1425873600000,nba-phx,False,26,34,10,0,3,1,3,11
Draymond Green,1426046400000,nba-det,True,-1,31,7,3,0,0,3,13
Draymond Green,1426219200000,nba-den,False,-8,20,6,2,0,0,2,12
Draymond Green,1426305600000,nba-nyk,True,35,25,7,5,5,0,2,12
Draymond Green,1426478400000,nba-lal,True,-8,34,8,3,5,1,3,16
Draymond Green,1426651200000,nba-atl,True,18,29,7,3,1,0,2,18
Draymond Green,1426824000000,nba-nop,True,14,27,8,3,1,1,1,6
Draymond Green,1426910400000,nba-uta,True,15,32,6,7,2,0,2,15
Draymond Green,1427083200000,nba-was,True,22,21,6,0,1,1,3,13
Draymond Green,1427169600000,nba-por,False,19,37,11,8,0,3,2,14
Draymond Green,1427428800000,nba-mem,False,24,20,2,3,1,0,2,10
Draymond Green,1428120000000,nba-dal,False,12,30,6,4,1,0,2,5
Draymond Green,1428206400000,nba-sas,False,-17,27,7,6,1,0,1,6
Draymond Green,1428379200000,nba-nop,False,-6,35,14,4,1,1,1,24
Draymond Green,1428552000000,nba-por,True,26,36,14,3,1,2,1,11
Draymond Green,1428724800000,nba-min,True,2,37,14,5,2,1,1,13
Draymond Green,1428897600000,nba-mem,True,21,27,9,4,1,0,3,5
Draymond Green,1429070400000,nba-den,True,14,20,3,3,0,1,1,8
Draymond Green,1445918400000,nba-nop,True,20,29,8,2,1,0,1,10
Draymond Green,1446177600000,nba-hou,False,15,31,7,7,2,1,1,9
Draymond Green,1446264000000,nba-nop,False,19,37,6,4,1,1,3,21
Draymond Green,1446440400000,nba-mem,True,41,27,9,8,0,3,2,11
Draymond Green,1446613200000,nba-lac,True,1,39,5,5,2,0,3,10
Draymond Green,1446786000000,nba-den,True,18,33,9,8,0,1,2,12
Draymond Green,1446872400000,nba-sac,False,10,38,9,7,2,0,5,10
Draymond Green,1447045200000,nba-det,True,7,33,10,9,4,2,1,6
Draymond Green,1447218000000,nba-mem,False,-5,28,6,4,0,2,3,7
Draymond Green,1447304400000,nba-min,False,34,35,8,12,2,2,2,23
Draymond Green,1447477200000,nba-bkn,True,4,42,10,12,2,4,4,16
Draymond Green,1447736400000,nba-tor,True,1,35,9,5,1,1,3,9
Draymond Green,1447909200000,nba-lac,False,7,30,6,9,1,1,3,19
Draymond Green,1447995600000,nba-chi,True,9,35,9,5,0,0,3,9
Draymond Green,1448168400000,nba-den,False,10,31,7,4,0,1,4,13
Draymond Green,1448341200000,nba-lal,True,36,30,7,5,1,2,2,18
Draymond Green,1448600400000,nba-phx,False,23,33,10,10,1,2,4,14
Draymond Green,1448686800000,nba-sac,True,21,36,11,12,1,4,3,13
Draymond Green,1448859600000,nba-uta,False,10,38,12,8,0,0,5,20
Draymond Green,1449032400000,nba-cha,False,19,31,11,9,0,3,5,4
Draymond Green,1449291600000,nba-tor,False,11,39,9,6,0,1,1,16
Draymond Green,1449378000000,nba-bkn,False,12,34,9,7,1,0,1,22
Draymond Green,1449550800000,nba-ind,False,18,36,9,4,1,1,4,8
Draymond Green,1449810000000,nba-bos,False,14,50,11,8,5,5,2,24
Draymond Green,1449896400000,nba-mil,False,-1,36,11,5,1,1,6,24
Draymond Green,1450242000000,nba-phx,True,39,31,11,10,5,1,2,16
Draymond Green,1450414800000,nba-mil,True,15,40,9,8,1,0,2,21
Draymond Green,1450846800000,nba-uta,True,23,38,9,6,1,2,3,15
Draymond Green,1451019600000,nba-cle,True,14,39,15,7,0,2,4,22
Draymond Green,1451278800000,nba-sac,True,24,31,8,4,2,0,6,25
Draymond Green,1451451600000,nba-dal,False,-11,31,9,4,2,0,2,11
Draymond Green,1451538000000,nba-hou,False,-4,38,11,16,2,2,2,10
Draymond Green,1451710800000,nba-den,True,17,44,17,14,4,1,3,29
Draymond Green,1451883600000,nba-cha,True,5,37,15,10,1,2,2,13
Draymond Green,1451970000000,nba-lal,False,31,28,12,5,0,1,2,9
Draymond Green,1452229200000,nba-por,False,30,33,13,10,0,1,2,11
Draymond Green,1452315600000,nba-sac,False,9,34,9,4,2,2,4,25
Draymond Green,1452488400000,nba-mia,True,-7,36,12,6,1,0,2,22
Draymond Green,1452747600000,nba-lal,True,8,27,9,5,3,0,4,7
Draymond Green,1452920400000,nba-det,False,4,36,5,9,1,2,2,5
Draymond Green,1453093200000,nba-cle,False,35,31,7,10,0,2,1,16
Draymond Green,1453266000000,nba-chi,False,12,29,10,9,1,0,0,6
Draymond Green,1453438800000,nba-ind,True,19,36,11,2,4,0,3,22
Draymond Green,1453698000000,nba-sas,True,29,27,9,6,3,1,4,11
Draymond Green,1453870800000,nba-dal,True,23,24,3,4,0,0,5,10
Draymond Green,1454130000000,nba-phi,False,17,33,13,9,2,1,7,10
Draymond Green,1454216400000,nba-nyk,False,27,37,10,10,2,2,4,20
Draymond Green,1454475600000,nba-was,False,19,34,10,12,1,5,4,12
Draymond Green,1454734800000,nba-okc,True,9,36,15,6,0,0,1,9
Draymond Green,1454994000000,nba-hou,True,2,32,9,5,0,0,2,8
Draymond Green,1455080400000,nba-phx,False,16,28,6,3,1,0,3,9
Draymond Green,1455858000000,nba-por,False,-13,31,12,8,0,0,9,14
Draymond Green,1455944400000,nba-lac,False,14,38,11,10,0,0,2,18
Draymond Green,1456117200000,nba-atl,False,15,38,14,9,2,1,4,6
Draymond Green,1456290000000,nba-mia,False,7,36,11,3,0,1,3,10
Draymond Green,1456376400000,nba-orl,False,4,32,4,8,4,0,5,12
Draymond Green,1456549200000,nba-okc,False,10,44,14,14,6,4,3,2
Draymond Green,1456808400000,nba-atl,True,10,42,13,9,4,1,5,15
Draymond Green,1456981200000,nba-okc,True,7,35,8,7,2,0,1,14
Draymond Green,1457240400000,nba-lal,False,-9,33,10,9,0,1,7,9
Draymond Green,1457326800000,nba-orl,True,19,35,9,10,2,3,7,1
Draymond Green,1457499600000,nba-uta,True,30,35,7,5,2,3,3,17
Draymond Green,1457672400000,nba-por,True,17,33,13,7,2,1,2,17
Draymond Green,1457758800000,nba-phx,True,0,37,4,6,2,1,3,19
Draymond Green,1457928000000,nba-nop,True,27,31,12,4,0,3,4,14
Draymond Green,1458100800000,nba-nyk,True,31,29,11,10,0,2,1,6
Draymond Green,1458273600000,nba-dal,False,17,36,4,8,1,1,4,15
Draymond Green,1458360000000,nba-sas,False,-1,39,9,8,1,1,3,11
Draymond Green,1458532800000,nba-min,False,8,37,9,6,3,3,4,24
Draymond Green,1458705600000,nba-lac,True,7,37,12,4,2,0,4,12
Draymond Green,1458878400000,nba-dal,True,15,35,7,10,2,2,1,19
Draymond Green,1459051200000,nba-phi,True,9,36,11,11,1,3,4,13
Draymond Green,1459224000000,nba-was,True,8,36,16,9,1,2,2,15
Draymond Green,1459310400000,nba-uta,False,5,43,8,6,0,3,4,13
Draymond Green,1459483200000,nba-bos,True,-1,37,9,7,6,2,4,16
Draymond Green,1459656000000,nba-por,True,22,35,10,10,2,3,1,22
Draymond Green,1459828800000,nba-min,True,8,39,6,9,3,2,6,12
Draymond Green,1460001600000,nba-sas,True,17,34,6,7,1,0,4,18
Draymond Green,1460174400000,nba-mem,False,11,35,11,4,1,3,4,23
Draymond Green,1460260800000,nba-sas,False,8,33,4,4,0,1,1,11
Draymond Green,1460520000000,nba-mem,True,19,30,9,7,1,1,5,11
Mason Plumlee,1383451200000,nba-orl,False,-2,3,0,0,0,0,0,2
Mason Plumlee,1383627600000,nba-uta,True,-9,17,4,0,0,0,2,5
Mason Plumlee,1383973200000,nba-ind,True,-1,16,3,0,0,0,0,6
Mason Plumlee,1384318800000,nba-sac,False,-11,18,5,0,0,0,0,3
Mason Plumlee,1384491600000,nba-phx,False,0,13,3,2,0,0,0,7
Mason Plumlee,1384578000000,nba-lac,False,-9,27,6,0,1,1,0,19
Mason Plumlee,1384750800000,nba-por,True,-13,16,4,0,1,0,0,4
Mason Plumlee,1384923600000,nba-cha,False,1,22,3,0,0,0,2,9
Mason Plumlee,1385096400000,nba-min,False,-8,23,4,0,1,1,1,2
Mason Plumlee,1385269200000,nba-det,True,-9,13,3,1,0,1,2,5
Mason Plumlee,1385442000000,nba-tor,False,-3,16,2,0,0,1,2,9
Mason Plumlee,1385528400000,nba-lal,True,9,21,4,0,1,4,0,6
Mason Plumlee,1385701200000,nba-hou,False,-3,28,6,1,3,1,1,16
Mason Plumlee,1385787600000,nba-mem,False,19,15,2,2,1,0,0,4
Mason Plumlee,1386046800000,nba-den,True,-13,18,2,0,0,0,0,4
Mason Plumlee,1386219600000,nba-nyk,True,-8,16,0,1,0,0,1,8
Mason Plumlee,1386651600000,nba-bos,True,-10,11,1,0,1,0,1,4
Mason Plumlee,1386824400000,nba-lac,True,8,16,0,0,0,0,1,4
Mason Plumlee,1386910800000,nba-det,False,-9,11,1,1,1,1,1,4
Mason Plumlee,1387170000000,nba-phi,True,-2,22,8,1,0,0,1,5
Mason Plumlee,1387515600000,nba-phi,False,-7,9,0,0,2,1,1,3
Mason Plumlee,1387774800000,nba-ind,True,-3,21,6,0,0,3,0,7
Mason Plumlee,1387947600000,nba-chi,True,4,10,3,0,0,1,0,4
Mason Plumlee,1388120400000,nba-mil,True,3,9,4,0,0,0,1,5
Mason Plumlee,1388206800000,nba-ind,False,-1,23,3,0,1,0,0,6
Mason Plumlee,1388466000000,nba-sas,False,-1,38,13,0,1,2,5,15
Mason Plumlee,1388638800000,nba-okc,False,-8,11,3,1,0,1,1,4
Mason Plumlee,1388811600000,nba-cle,True,-2,0,0,0,0,0,0,0
Mason Plumlee,1389330000000,nba-mia,True,-2,1,0,0,0,0,0,0
Mason Plumlee,1389416400000,nba-tor,False,7,28,5,0,2,4,0,6
Mason Plumlee,1389848400000,nba-atl,False,-4,3,0,0,0,0,0,3
Mason Plumlee,1390194000000,nba-nyk,False,4,3,0,0,1,0,0,4
Mason Plumlee,1390280400000,nba-orl,True,-9,5,1,0,0,0,0,2
Mason Plumlee,1391144400000,nba-okc,True,0,17,0,1,2,1,1,13
Mason Plumlee,1391230800000,nba-ind,False,1,19,2,0,3,4,0,6
Mason Plumlee,1391403600000,nba-phi,True,6,12,4,2,2,0,1,6
Mason Plumlee,1391662800000,nba-sas,True,0,11,3,1,1,0,2,7
Mason Plumlee,1391749200000,nba-det,False,-1,29,8,1,0,1,2,13
Mason Plumlee,1391922000000,nba-nop,True,14,28,13,0,3,2,1,22
Mason Plumlee,1392181200000,nba-cha,True,-9,10,0,0,0,0,0,2
Mason Plumlee,1392267600000,nba-chi,False,-2,9,5,0,0,1,1,1
Mason Plumlee,1393131600000,nba-lal,False,-6,17,5,2,0,1,0,6
Mason Plumlee,1393390800000,nba-por,False,-9,13,2,0,0,0,0,10
Mason Plumlee,1393477200000,nba-den,False,-8,21,9,1,0,3,1,10
Mason Plumlee,1393650000000,nba-mil,False,2,11,7,1,0,0,0,5
Mason Plumlee,1393822800000,nba-chi,True,16,22,4,0,0,1,0,6
Mason Plumlee,1393995600000,nba-mem,True,14,15,6,1,1,0,2,4
Mason Plumlee,1394168400000,nba-bos,False,-9,24,5,1,1,0,5,10
Mason Plumlee,1394341200000,nba-sac,True,-10,12,2,0,2,0,1,5
Mason Plumlee,1394424000000,nba-tor,True,7,26,8,0,1,1,0,6
Mason Plumlee,1394596800000,nba-mia,False,-8,22,4,1,0,2,0,4
Mason Plumlee,1394856000000,nba-was,False,4,23,3,2,0,1,2,8
Mason Plumlee,1395028800000,nba-phx,True,16,27,11,1,2,0,3,14
Mason Plumlee,1395201600000,nba-cha,True,-10,19,7,2,1,1,2,11
Mason Plumlee,1395374400000,nba-bos,True,15,21,5,3,3,0,2,18
Mason Plumlee,1395547200000,nba-dal,False,-7,22,6,3,1,0,2,5
Mason Plumlee,1395633600000,nba-nop,False,-10,31,11,0,0,1,4,6
Mason Plumlee,1395806400000,nba-cha,False,-10,21,4,2,0,2,1,4
Mason Plumlee,1395979200000,nba-cle,True,0,20,7,0,1,3,2,3
Mason Plumlee,1396152000000,nba-min,True,4,23,8,0,0,1,2,13
Mason Plumlee,1396324800000,nba-hou,True,8,28,6,4,1,2,2,11
Mason Plumlee,1396411200000,nba-nyk,False,-7,23,4,2,1,0,1,5
Mason Plumlee,1396584000000,nba-det,True,7,12,0,0,0,0,1,3
Mason Plumlee,1396670400000,nba-phi,False,-7,23,7,1,0,0,3,16
Mason Plumlee,1396929600000,nba-mia,False,1,30,8,2,1,3,0,8
Mason Plumlee,1397016000000,nba-orl,False,0,27,5,1,0,0,2,16
Mason Plumlee,1397188800000,nba-atl,True,1,29,4,3,1,1,0,17
Mason Plumlee,1397361600000,nba-orl,True,17,26,11,2,2,1,4,17
Mason Plumlee,1397534400000,nba-nyk,True,-12,30,9,4,1,0,1,16
Mason Plumlee,1397620800000,nba-cle,False,-4,18,6,6,1,0,3,8
Mason Plumlee,1414555200000,nba-bos,False,-6,11,4,0,0,2,2,4
Mason Plumlee,1414814400000,nba-det,False,-14,21,5,0,1,0,1,10
Mason Plumlee,1414990800000,nba-okc,True,27,16,8,1,0,0,0,10
Mason Plumlee,1415163600000,nba-min,True,17,13,4,1,1,0,0,2
Mason Plumlee,1415336400000,nba-nyk,True,13,21,5,1,0,3,0,1
Mason Plumlee,1415509200000,nba-orl,True,-7,16,10,0,1,1,1,12
Mason Plumlee,1415768400000,nba-phx,False,-2,9,4,0,1,3,2,1
Mason Plumlee,1415854800000,nba-gsw,False,-4,20,8,1,0,1,0,13
Mason Plumlee,1416027600000,nba-por,False,-3,18,5,0,2,0,0,1
Mason Plumlee,1416200400000,nba-mia,True,7,14,7,2,1,0,0,2
Mason Plumlee,1416373200000,nba-mil,True,-2,7,2,0,1,0,0,3
Mason Plumlee,1416546000000,nba-okc,False,0,3,1,0,0,0,0,2
Mason Plumlee,1416632400000,nba-sas,False,-5,8,1,0,0,0,0,3
Mason Plumlee,1416978000000,nba-phi,False,-3,1,0,0,0,0,0,2
Mason Plumlee,1417323600000,nba-chi,True,-5,16,3,0,0,0,1,9
Mason Plumlee,1417496400000,nba-nyk,False,4,19,8,2,1,1,0,10
Mason Plumlee,1417582800000,nba-sas,True,1,10,3,0,0,0,1,2
Mason Plumlee,1417755600000,nba-atl,True,-14,13,7,1,0,1,1,0
Mason Plumlee,1418014800000,nba-cle,True,-12,19,3,1,0,0,0,9
Mason Plumlee,1418187600000,nba-chi,False,-16,28,8,2,0,3,3,8
Mason Plumlee,1418360400000,nba-phi,True,8,35,10,0,2,0,2,18
Mason Plumlee,1418446800000,nba-cha,False,35,38,13,2,0,1,0,11
Mason Plumlee,1418706000000,nba-mia,True,-4,32,9,1,1,1,4,21
Mason Plumlee,1418792400000,nba-tor,False,-11,37,8,2,0,2,3,23
Mason Plumlee,1418965200000,nba-cle,False,16,29,9,2,0,3,0,14
Mason Plumlee,1419138000000,nba-det,True,5,33,12,2,2,2,1,21
Mason Plumlee,1419310800000,nba-den,True,5,40,13,2,2,3,2,19
Mason Plumlee,1419570000000,nba-bos,False,-1,36,12,3,0,1,4,14
Mason Plumlee,1419656400000,nba-ind,True,-11,32,8,0,0,1,0,9
Mason Plumlee,1419829200000,nba-sac,True,3,33,4,1,3,1,3,22
Mason Plumlee,1419915600000,nba-chi,False,10,17,8,1,1,1,1,6
Mason Plumlee,1420174800000,nba-orl,False,4,27,9,2,1,2,5,18
Mason Plumlee,1420347600000,nba-mia,False,-9,23,5,0,1,1,3,12
Mason Plumlee,1420434000000,nba-dal,True,-2,32,7,0,0,2,3,7
Mason Plumlee,1420606800000,nba-bos,True,-3,37,12,3,0,2,0,16
Mason Plumlee,1420779600000,nba-phi,True,14,32,15,1,2,0,1,15
Mason Plumlee,1420866000000,nba-det,False,-13,25,5,0,1,1,2,14
